venue_id,filename,address,lat,lng,event_count
301,New_Phillies,서울 용산구 용산동2가 44-7[신흥로 35],37.5416434795941900,126.9871151493809700,4
292,office_coffee,서울특별시 마포구 창전동 390-30 ,37.5474236178289700,126.9276098242826000,2
306,Orange_Tree_Indigo,서울 용산구 용산동2가 45-10,37.5413083317929260,126.9872917295159700,3
772,SAMS_아트센터,서울특별시 마포구 동교로17길 34,37.5564614662341040,126.9155036331141600,12
873,SAMS_아트센터,마포구 서교동 451-41,37.5564614565142600,126.9154900521418600,5
1015,SETEC_제3전시실,서울 강남구 남부순환로 3104,37.4956773977736800,127.0719118019178400,1
500,SK올림픽핸드볼경기장,서울특별시 송파구 방이동 88 올림픽공원,37.5203411391506200,127.1155184444505400,3
1123,T325,서울특별시 강남구 테헤란로 325 ,37.5042459847000000,127.0467584195000000,1
556,tbs_eFM,서울 마포구 매봉산로 31,37.5757253465000000,126.8899747463000000,2
638,TCC아트홀,서울시 영등포구 국회대로 539 TCC센터 지하1층,37.5293104234320900,126.8948896107362600,1
304,The_Local,서울특별시 용산구 용산동2가 38-10,37.5424291668920060,126.9872960426690200,1
414,Under99,광주 동구 궁동 51-5 ,35.1502400175932100,126.9181020230970200,3
295,V.F.W._Canteen,서울특별시 용산구 용산동2가 44-18,37.5412938762062400,126.9869658572451100,2
45,ZOO,서울시 마포구 서교동 354-2,37.5545916606898000,126.9217042674340000,6
376,ㅋㅋ_라이브씻,서울 강남구 선릉로 805-0[신사동 666-8],37.5241285564955500,127.0389832300035500,15
351,小年소년,서울 마포구 상수동 341-5,37.5460074035977200,126.9222746843410200,1
178,가든파이브_옥상정원,서울특별시 송파구 문정동 280 ,37.4800759184744100,127.1233083943905300,6
811,가락_스튜디오,대구 수성구 지범로 247,35.8176407029635400,128.6452115964851500,1
736,가로수길_팝,서울특별시 강남구 신사동 512-9 mgtower 202호,37.5179557948032640,127.0212930899921700,3
266,가산디지털단지역_앞,서울 금천구 가산디지털1로 168,37.4799958892662840,126.8825342769373500,4
280,감성달빛,서울 성북구 보문로30가길 27-2,37.5892715670183900,127.0213722666963700,262
709,감성클럽_보헤미안,광주광역시 동구 문화전당로 43 (밀러타임 지하) ,35.1463187406141700,126.9185605589465500,8
664,강남역_아이디어팩토리,강남구 역삼동 825-22 미림타워 별관 지하2층 아이디어팩토리,37.4973642039565200,127.0297460481060900,14
463,강남역_허브플라자,서울 강남구 역삼동 821-1,37.4986134225998500,127.0280562506182600,15
126,강동아트센터,서울특별시 강동구 상일동 477,37.5511206518095900,127.1575230212569600,4
693,강릉_러쉬,강원도 강릉시 금학동 31-2 ,37.7535958835596900,128.8968610141845400,1
428,강북구청,강북구 도봉로 89길 13,37.6391861686192800,127.0254504300803800,1
804,강제집행중_라떼킹강남역점,서울시 서초구 서초동 1309-8,37.5018415768539400,127.0246450953657800,1
462,강촌역_프로포즈_광장,강원 춘천시 남산면 방곡리,37.7949070131986500,127.6401396223517100,1
631,개리슨_바,마포구 서교동 337-3번지,37.5544488056542700,126.9294848890149900,1
511,갤러리_카페_밀,경기 고양시 일산동구 풍동 613번지 3층,37.6739991829531900,126.7920967960191000,1
397,건국대학교_새천년관,서울 광진구 화양동 1-0[능동로 120],37.5425412944053250,127.0737267542618100,2
996,건대_미니펍,서울 광진구 동일로22길 59 2층,37.5416995616603160,127.0676290271365200,1
1092,건대_커먼그라운드,서울특별시 광진구 아차산로 200 ,37.5411274582000000,127.0659810218000000,1
570,경북대학교_대강당,대구광역시 북구 산격동 1370,35.8908674613939950,128.6098215688277800,3
1152,경산실내체육관,경상북도 경산시 남매로 100 경산생활체육공원 ,35.8211170200000000,128.7437747807000000,1
888,경성대학교_콘서트홀,부산 남구 수영로 309,35.1384367596212800,129.1000975359023600,1
1187,경성홀,노고산동 56-6,37.5544083184000000,126.9342698295000000,1
341,경주_메탈보이즈_metalboys,경북 경주시 성건동 584-29,35.8559592997087400,129.2031711870408200,2
1033,계단_밑_테이블,경기도 성남 동판교로52번길 25-15,37.3851944385310500,127.1138428694274600,1
1171,계양경기장,인천광역시 계양구 서운동 111,37.5349531900000000,126.7502361359000000,1
439,계원예대,경기 의왕시 내손1동,37.3782604965401000,126.9756932920569500,1
84,고고스2,서울시 마포구 서교동 407-2,37.5504189762638500,126.9228164341748800,352
1053,곡성_기차마을_전통시장,전라남도 곡성군 곡성읍 곡성로 856 ,35.2797674317845350,127.2984374832202700,1
887,골목바이닐앤펍,서울시 용산구 이태원동 557,37.5373465705245050,126.9871013563114100,1
780,곱창전골,서울특별시 마포구 와우산로 29길 8,37.5547767604832100,126.9294709993234700,8
827,공간,중구 신창동2가 35-3번지,35.1024510763352600,129.0290379209599200,2
1130,공간_비틀즈,서울 마포구 와우산로29길 27,37.5551040420000000,126.9283389627000000,6
995,공간EASY,경남 김해시 내외중앙로 35 4층,35.2331987529338450,128.8660487523784000,2
1146,공간봄,전라북도 전주시 완산구 어진길 51,35.8173921622000000,127.1517166013000000,1
123,공공일바,서울특별시 마포구 합정동 412-8,37.5484730772408640,126.9178632879801100,1
1124,공상온도,서울시 마포구 동교동 201-19 지하1,37.5565050150000000,126.9211487494000000,19
56,공중캠프_kuchu-camp空中キャンプ,서울시 마포구 서교동 325-9 지하1층,37.5547741503963550,126.9311550058923000,48
204,과천시민회관_야외공연장,경기도 과천시 중앙동 6-2 ,37.4279878695917000,126.9896812637054500,2
989,광림아트센터_장천홀,서울시 강남구 신사동 570-8,37.5242436773989640,127.0267837603475100,1
71,광주_네버마인드,광주 광역시 동구 장동 17-1,35.1528199525585600,126.9194540118669000,26
662,광주_부드러운직선,광주 광역시 북구 중흥동 275-4,35.1748929551037100,126.9149533343400700,6
1057,광주_비틀즈,광주광역시 북구 용봉동 1405-11 2층,35.1770016361137400,126.8958537933660200,1
240,광주_아시아문화마루쿤스트할레광주,광주광역시 동구 광산동 13-4,35.1460205434580300,126.9201454797576600,2
752,광주염주체육관,광주광역시 서구 금화로 278 구민생활관,35.1366340830836900,126.8791698397910500,1
890,광주음악창작소:Peakmusic,광주광역시 남구 사직길 17,35.1426134371576600,126.9149079158947700,3
405,광진교_8번가,서울특별시 강동구 천호2동 527-2,37.5451455455412000,127.1126869009311800,3
1151,광진문화재단_나루아트센터,서울특별시 광진구 능동로 76,37.5375712576000000,127.0705761545000000,1
352,광화문광장,서울 종로구 세종로 81-2,37.5719324688887000,126.9766539828787000,17
738,광흥창_퍼블리크,서울 마포구 구수동 68-29,37.5452170741309300,126.9323904269583200,3
77,구_프리버드1종료,서울시 마포구 서교동 364-22,37.5520941883418800,126.9218369328647200,599
183,구로아트밸리_예술극장,서울 구로구 구로동 101-0[가마산로25길 9-24],37.4965589670140250,126.8889628097839500,5
548,구리_파스날,경기도 구리시 수택동 487-2,37.5969342267103400,127.1439684196942600,2
896,국립극장_해오름극장,서울특별시 중구 장충동2가 14-67,37.5525741614711300,126.9995654309856800,1
706,국립소록도병원,전남 고흥군 도양읍 소록해안길 65,34.5116831738374500,127.1213714558451400,1
1156,국립현대미술관_서울관,서울시 종로구 삼청로 30,37.5786292900000000,126.9800889002000000,1
859,군포시문화예술회관,경기도 군포시 산본동 1101,37.3662801358982000,126.9272997339799600,7
560,그레이박스,서울특별시 강남구 신사동 634-16,37.5255355912466400,127.0342371049301800,1
727,그루브_스튜디오,서울시 마포구 동교동 203-40 ST빌딩 지층,37.5576040703262140,126.9209076568967900,1
458,그리다,부산광역시 남구 대연3동 564-19,35.1304129011708400,129.1003557500565400,1
1119,그리다꿈_합정점,마포구 합정동 412-27 ,37.5485373104000000,126.9169429576000000,1
375,그린_클라우드,서울시 마포구 창전동 6-4,37.5535691975331150,126.9289346302897400,1
867,극동아트홀,서울시 마포구 와우산로 56,37.5494462760858740,126.9233968381913800,1
159,글래스톤베리인천_Glastonbury,인천광역시 중구 신생동 2-6,37.4706491300173350,126.6254278593797800,47
980,글로리펍앤카페,서울 마포구 잔다리로3안길 31 3층 302호,37.5502185320515740,126.9194850507690000,5
289,금천아트캠프,서울 금천구 시흥대로 301,37.4579671791602350,126.8967199550932300,1
1001,기흥역사에버라인,경기 용인시 기흥구 중부대로 468,37.2754783021166000,127.1168480514435000,1
10,긱_라이브하우스_GEEK,서울시 마포구 동교동 185-10,37.5563892614297600,126.9320589181456400,56
1066,김광석_다시그리기_길,대구 중구 대봉동,35.8616784184397800,128.6043822124148300,1
582,김대중컨벤션센터,광주광역시 서구 치평동 1159-2,35.1468035950775640,126.8405089613525100,1
882,김류정카페,서울시 관악구 신림동 1459-1번지,37.4868966723871250,126.9259663798454200,2
860,김치싸운즈,용산구 이태원동 278-8 2층,37.5392604924265500,126.9890562394276700,59
1112,깊은숲,마포구 독막로 27,37.5485046224000000,126.9165853993000000,3
1109,까페_성수,서울 성동구 성수동1가 668-30,37.5475425599000000,127.0424626853000000,2
988,까페창비,서울특별시 마포구 서교동 475-34 창비서교빌딩,37.5553989830096460,126.9115301881497000,1
408,깨방정,서울특별시 마포구 신촌로 12나길 30,37.5549597968348800,126.9341210716002400,21
732,꽁치_극장,강원도 강릉시 주문진읍 시장길 38 옥상,37.8911836207660600,128.8277651298349200,1
54,꽃땅_CCOTT_DDANG_BAR,서울시 용산구 한남동 683-31,37.5378097322823500,127.0018338903317500,26
916,꿈꾸는_시어터,대구광역시 남구 현충로148,35.8460424546834400,128.5803991075795800,1
191,꿈의숲_아트센터,서울특별시 강북구 번동 산28-6 ,37.6209786493934360,127.0408948529023100,14
644,나는섬,전북 군산시 개복동 11-4,35.9843868003070500,126.7141943870760800,2
1060,나니아의_옷장,성북구 동선동 4가 209번지 ,37.5946061735942200,127.0168399575889400,1
898,나니아의_옷장,서울 성북구,37.5893660233370000,127.0167029072619000,4
681,나비도꽃이었다꽃을떠나기전에는,서울시 마포구 서교동 409-19 지하 1층,37.5498020147512500,126.9217850074321900,6
354,나인스_에비뉴,서울 구로구 구로동 501-0[구로중앙로 134],37.4998987541072300,126.8841130860953000,1
561,나인홀,서울시 마포구 동교동 165-8 지하2층(홍대입구역 9번출구 연계),37.5560812579932060,126.9234488974755500,1
753,난지미술창작스튜디오,서울특별시 마포구 상암동 481-6,37.5709099398898660,126.8784493514232400,1
469,난지한강공원,서울 마포구 한강난지로 162-0[상암동 487-116],37.5628367895097950,126.8854255776976300,5
513,남부시장_청년몰_청년회관,전주시 전동3가 2-241번지,35.8121558653583200,127.1473471299664200,1
783,남산_화수목_아트홀,서울 용산구 소월로 268,37.5426520290939400,126.9911196729285900,1
170,남이섬Nami_Island,강원 춘천시 남산면 방하리 198-0,37.7915118171039500,127.5255540307499900,4
381,내여페_The_Stage,서울 종로구 동숭동 1-58,37.5822933890819100,127.0025224131278600,3
875,네츄럴하우스,서울시 서초구 양재동 74-1 ,37.4771763987139700,127.0356078713746000,1
138,노pd네콩볶는집,서울특별시 마포구 서교동 395-135,37.5505708143848100,126.9181628934583400,5
639,노리터_플레이스,서울특별시 마포구 독막로5길 5 지하 1층,37.5484478502411000,126.9178574118481300,18
176,노원_문화의_거리_야외무대,서울 노원구 상계1동,37.6798608584970300,127.0550235424904300,1
687,노을공원_월드컵_경기장_내,서울특별시 마포구 상암동 481-6,37.5709099398898660,126.8784493514232400,1
640,논지당,서울 서대문구 연세로 50,37.5638048150545400,126.9429316209865400,1
531,놀이하는_사람들,서울특별시 서대문구 창천동 53-96,37.5583333846693600,126.9348503787184500,3
603,누보,서울 마포구 서교동 330-21,37.5564365983859860,126.9268392518823800,2
954,뉴미들클래스,중구 성남동 111-1,35.5558344024356860,129.3193913993000300,1
1048,능동로_분수광장,서울특별시 광진구 능동로 120 ,37.5391724891471700,127.0747189073268700,1
130,다리살롱_가톨릭청년회관,서울시 마포구 동교동 158-2,37.5572270578536000,126.9230505040399900,11
434,다문화극장_샐러드붐,서울시 영등포구 문래동 2가 57-4 ,37.5139372529858260,126.8926421917553300,1
876,다소유,서울시 영등포구 영등포동 7가 70-1 2층,37.5250051132438640,126.9051495108862600,2
900,다원,경남 진주시 진양호로532번길 7,35.1924613751361760,128.0839241500277000,1
555,달리,서울특별시 마포구 서교동 373-6,37.5520846309506100,126.9183649410780800,4
840,달의_다락,서울특별시 마포구 합정동 411-7,37.5483434540282200,126.9180295335414900,1
830,달콤커피_광화문점,서울특별시 종로구 새문안로 92 1층,37.5697012461835900,126.9749069497527100,2
501,달콤커피_홍대점,서울시 마포구 서교동 358-37,37.5524589379283300,126.9229727668214200,2
831,당신의_여름,서울 마포구 서교동 333-11  4층,37.5551788628422100,126.9269310198201900,2
148,당인리극장, 서울특별시 마포구 합정동 361-20,37.5462701987054200,126.9166603111952600,1
480,닻올림,서울시 마포구 상수동 121-828,37.5473471647054640,126.9265720231675700,1
251,대구_URBAN,대구 중구 삼덕동 1가 18-1 번지,35.8678337779362700,128.5975278041236700,9
726,대구_겟_스페이스,대구 남구 현충로 233,35.8534221854953200,128.5827771231387800,4
544,대구_노보텔_샴페인홀,대구광역시 중구 문화동 11-1,35.8709834218180900,128.5977718798111800,1
345,대구_동성로_기타교실,대구시 중구 동성로3가 7-3번지,35.8683792103667200,128.5933671352274200,1
357,대구_라이브인디,대구시 중구 삼덕동 15-6,35.8671191015807500,128.5967872152864400,2
367,대구_수성아트피아,대구광역시 수성구 지산동 1137-3 ,35.8296367327038400,128.6281360025930400,3
838,대구_아트_팩토리_청춘,대구광역시 중구 대봉1동 20-35,35.8625981053269500,128.6043431853573200,1
275,대구_음악창고_HORUS,대구 중구 삼덕동 1가 21-23,35.8676905009667240,128.5982733333546800,9
431,대구_인디야,대구광역시 중구 명덕로 111,35.8568796076832600,128.5824562108864000,6
237,대구보건대_인당아트홀,대구 북구 태전동 산 7-1,35.9285767664201000,128.5435272618677800,2
623,대구봉산문화회관,대구광역시 중구 봉산동 125,35.8632166498555950,128.5966063144016000,1
750,대구실내체육관,대구광역시 북구 대구체육관로 39 대구체육관,35.8937557330662140,128.6030092915753800,3
334,대구어린이회관,대구 수성구 황금동 626-2,35.8449444782977050,128.6260623587950200,2
1097,대구전시컨벤션센터,대구광역시 북구 유통단지로 90 ,35.9071090212000000,128.6130836330000000,1
112,대구헤비,대구 남구 대명동 1896-5,35.8541529405228100,128.5833982457621400,70
754,대디제이1954,서울 성북구 동선동 1가 41번지 지하,37.5912075905346160,127.0171290541606700,11
267,대림미술관,서울 종로구 자하문로4길 21-0[통의동 35-1],37.5775039953813060,126.9733650593014400,2
290,대림창고,서울시 성동구 성수2가 322-32,37.5418406061840700,127.0564636309299500,3
476,대부바다향기테마파크,경기도 안산시 단원구 대부북동 1841-10,37.2864875500022000,126.5749106825698800,2
350,대전_Bar중구청,대전광역시 중구 대흥동 225-5,36.3267556122296600,127.4254249768075300,2
468,대전_구_충남도청,대전 중구 대흥동 499-3,36.3255933376016100,127.4207590728917400,3
1107,대전_카페허밍_꿈꾸는연어점,대전 동구 동대전로 284번길 105 1층,36.3488907141000000,127.4500811407000000,1
313,대전_칸티나,대전 서구 둔산동 1098-0[대덕대로185번길 63],36.3511212354136600,127.3741063250219600,5
894,대전_하얀책상,대전 중구 대흥로165번길 25,36.3259758926959700,127.4294396950781400,2
254,대전그린빈버찌라이브하우스,대전 중구 대흥동 452-65번지,36.3253070859587340,127.4242500058119000,7
748,대전무역전시관,대전광역시 유성구 엑스포로 87 대전무역전시관,36.3750370574102300,127.3890787192584800,1
678,대전엑스포과학공원_잔디광장,대전 유성구 도룡동 3-1,36.3773630758294200,127.3843161295335600,3
505,대전옐로우택시,대전 서구 둔산동 1064,36.3505417554486200,127.3760116822290500,2
703,대전우송예술회관,대전광역시 동구 자양동 155-3,36.3378111351193240,127.4459005854058800,2
122,대전인스카이2,대전광역시 중구 은행동 66-9,36.3281395962231800,127.4295309234595500,18
1034,대학로_CGV,서울특별시 종로구 대명길 28 ,37.5834566915464660,126.9998414979545500,1
451,대학로_KFC_앞_4차선_도로_위_거리_무대,서울 종로구 동숭동 1-27,37.5818789371107800,127.0022959826893900,1
657,대학로_마로니에공원,서울 종로구 동숭동 1-124,37.5804833816495400,127.0027125414136900,4
1207,더_그레잇_커미션,서울시 종로구 송월길 20-1,37.5691266303000000,126.9683237766000000,1
642,더_뮤지트_라이브클럽,경기도 고양시 덕양구 성사1동 699-11 지층,37.6553088616750950,126.8351850695771200,6
927,더_앨리,이태원동 34-8,37.5338220858695300,126.9894145586773400,1
373,더_팩토리_바,서울 마포구 서교동 402-13,37.5488385653360300,126.9199903330206800,2
733,더럭_음악실,제주특별자치도 제주시 애월읍 하가로 195,33.4535971760816300,126.3451682694639500,1
891,더블듀스,서울 서대문구 연세로7안길 52,37.5585455977481600,126.9340896376197900,2
627,더블에이_스튜디오,서울 마포구 서교동 364-10,37.5516835488504900,126.9221632845109800,5
842,더콤,정자동 84-9 1층,37.3695909636827750,127.1114620712083800,1
322,덕수궁_대한문_앞,서울 중구 태평로2가 365-1,37.5648584098200200,126.9763805842867400,2
981,도시여행자,대전 중구 보문로260번길 17,36.3261647069527700,127.4229902461349900,1
817,도조라운지,서울 용산구 이태원2동 671,37.5385178773288400,126.9871599913902100,1
300,도토리의_꿈,합천군 초계면 초계리 18-6,35.5581472567711150,128.2702964262465500,2
622,도파민트,부산광역시 부산진구 부전동 254-17,35.1547328259881400,129.0585529195363000,7
82,독각귀홀_전자쌀롱,서울 용산구 한강로3가 16-9,37.5328137802586140,126.9597269891992700,76
319,동대문_메가박스,서울 중구 을지로6가 21-0,37.5657979675296700,127.0074073903177200,1
1024,동대문_현대시티아울렛,서울특별시 중구 을지로6가 ,37.5677719920206100,127.0066330513798800,1
938,동래_스윔굿,부산시 동래구 명륜동 555-7,35.2068555125561700,129.0800793560367000,2
661,동아대학교_다우홀,부산 서구 구덕로 225 서구 부민동2가 1,35.1037400715198500,129.0194155452583700,1
1108,동인천역_북광장,인천 동구 송현동 70-10,37.4766139749000000,126.6325377730000000,2
895,동해문화예술회관_대공연장,강원도 동해시 천곡동 809,37.5263697965889240,129.1151279850065500,1
892,두후니네집,서울시 사근동 176-32,37.5607641465351560,127.0463364640831000,1
563,둘로스_소극장,서울 종로구 관수동 112,37.5692098021760760,126.9907135495707300,1
1158,드럼스테이션,마포구 서교동 355-1 지하,37.5540187153000000,126.9218303961000000,2
677,드림홀,서울 마포구 서교동 394-44 지하2층,37.5502989248054300,126.9158998798679000,25
524,디_엠_키친_앤_라운지,서울 마포구 서교동 368-22 1F,37.5516135163379160,126.9198366328498200,4
57,디디다_Cafe_DD.DA,서울시 마포구 상수동 310-14,37.5479389637156440,126.9221083341492100,53
697,디디피오픈마켓, 중구 을지로 281 DDP,37.5671697796204850,127.0112240286511700,1
210,디딤홀,서울 마포구 서교동 360-12[와우산로18길 34],37.5517207976127900,126.9240191960100100,108
843,디마이너스,서울특별시 마포구 노고산동 49-50번지 gs25 건물 b1층,37.5553636765749200,126.9348122217839900,1
940,디바_야누스,서울 서초구 서초대로54길 9-8,37.4937051505785560,127.0161704584409400,1
549,디앤지홀,서울특별시 송파구 오금로 195,37.5084329278889700,127.1160791750114200,3
607,디앤지홀,서울시 송파구 방이동 124-12 지층,37.5084509301640400,127.1160972992570800,1
624,딥커피,마포구 동교로 209,37.5587193112441300,126.9233466018180400,8
1137,따뜻한시도,부산 중구 대청로135번길 5-3 ,35.1033783820000000,129.0345745034000000,2
355,딸기다방,서울 마포구 서교동 335-5,37.5550464687760100,126.9283628116711000,2
1075,떨기나무,     서울특별시 강남구 논현로30길 21,37.4839132314644350,127.0436975030634700,2
964,뜰안에작은나무도서관,부천시 원미구 역곡1동 108-10 지하1층,37.4886274808972500,126.8127023171039100,1
510,라디오_스타,전북 전주시 완산구 중화산동 2가 778-1번지 B1 ,35.8177292254027300,127.1179806778969600,8
330,라디오가가,서울특별시 마포구 서교동 384-12 지하1층,37.5523012545007550,126.9138334352577400,7
784,라디오엠,서울특별시 종로구 삼청로2길 37-2,37.5799557479984900,126.9812795208344900,4
621,라디오키친,서울시 마포구 서교동 358-53번지 지하,37.5528366520209000,126.9218995323218700,34
818,라망데듀,서울 마포구 상수동 331-9 1층 (02-323-5879),37.5464548481296600,126.9232233701983100,1
870,라보데기타,서울 중구 퇴계로 32길 8,37.5606360524526860,126.9925481493494900,1
577,라부에노,서울시 마포구 상수동 141-1 br엘리텔빌딩 1츠,37.5479875701448340,126.9248151198889800,1
979,라이브_펍_연남동_덤앤_더머,서울특별시 마포구 양화로 177-1,37.5580282112611460,126.9246918553465400,1
854,라이브스타_오즈,부산시 부산진구 부전동 535-4 타임스미디어 빌딩 B1,35.1519629031257140,129.0588561791802500,3
420,라이브앤라우드,서울 마포구 동교동 200-30,37.5576014665619300,126.9224151718186700,256
808,라이브와이어,서울 마포구 월드컵북로6길 60,37.5592443366046400,126.9215849975645800,8
442,락앤락,서울특별시 종로구 대학로 86,37.5791975905535200,127.0032921885904400,8
482,락앤롤,서울 강남구 신사동 569-21 서강빌딩 ,37.5240129183605400,127.0272316562364200,4
407,락캠프_Rock_Camp,인천광역시 부평구 갈산동 381-3,37.5075886279946300,126.7230383857623800,27
1056,랏도의_밴드뮤직,서울 마포구 합정동 372-47 지하1층 랏도의 밴드뮤직 스테이션,37.5480194930167800,126.9135350898371800,8
893,레_필로소피,서울 성동구 성수 2가 1동 309-148 협성빌딩 1층,37.5410211238740250,127.0555030960699400,6
956,레드,서울 서대문구 창천동,37.5586862112918850,126.9341936377409300,1
850,레드뮤직,서울 관악구 난곡로 288 남진빌딩 2층,37.4796705275665900,126.9151605517034500,2
923,레드보틀,부산시 금정구 장전동 417-2,35.2327648249082800,129.0866013686251700,4
1094,레드빅_스페이스,마포구 서교동 372-9번지  B1,37.5521430285000000,126.9194331864000000,9
756,레드제플린,서울 종로구 혜화동 133-1,37.5848009705542900,127.0008468690138400,5
823,레드제플린LPBar,서울 관악구 신림동 1641-50,37.4808409813648900,126.9303907677192600,1
722,레인보우,서울특별시 서초구 서초4동 1308-11,37.5007710895570600,127.0250835357551000,1
55,레인보우_Rainbow,서울 서초구 서초동 1308-11,37.5007674836119800,127.0250925818109500,9
5,레진코믹스V홀,서울시 마포구 서교동 356-1,37.5544080358338100,126.9219657955274100,144
421,레코드_하트,서울시 마포구 서교동 342-16번지,37.5539953380716440,126.9246201681900600,2
